ticker,company,company_cn,type,date,shares,price_hkd,size_hkdm,sponsors,others,prospectus_url
"2619","X.J. Electrics (Hu Bei) Co., Ltd","湖北香江電器股份有限公司","Global offering","17/06/2025","68220000","3.35","228.537","Sinolink Securities","CCB; ABCI; CMB; First Fidelity Capital (International); Uzen Securities; Valuable Capital","https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0617/2025061700043.pdf"
"2400","XD Inc.","心动有限公司","Global offering","29/11/2019","63600000","15.8","1004.88","CITIC","Bank of China; ICBC; Zhongtai","https://www1.hkexnews.hk/listedco/listconews/sehk/2019/1129/2019112900007.pdf"
"1354","Xi'an Kingfar Property Services Co., Ltd.","西安經發物業股份有限公司","Global offering","24/06/2024","16666800","9.3","155.00124","CEB","CMB; CCB; ABCI; ICBC; Shanxi Securities; Zhongtai; China Galaxy; Cinda International; Tiger Brokers; Futu; Livermore Holdings; Aristo Securities; Patrons Securities; Sunhigh Financial Holdings; Ruibang Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0624/2024062400007.pdf"
"520","Xiabuxiabu Catering Management (China) Holdings Co., Ltd.","呷哺呷哺餐飲管理（中國）控股有限公司","Global offering","05/12/2014","227100000","5","1135.5","Bank of America; Credit Suisse","","https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1205/ltn20141205027.pdf"
"2603","Xiamen Jihong Co., Ltd (formerly known as Xiamen Jihong Technology Co., Ltd)","廈門吉宏科技股份有限公司","Global offering","19/05/2025","67910000","10.68","725.2788","CICC; CMB","Bank of China; China Galaxy; ICBC; CCB; Quam; SDHG International Securities; Fosun; Livermore Holdings; Sinolink Securities; Huafu International Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0519/2025051900011.pdf"
"1497","Xiamen Yan Palace Bird's Nest Industry Co., Ltd.","廈門燕之屋燕窩產業股份有限公司","Global offering","30/11/2023","32000000","11","352","CICC; GF Securities","Citi; Valuable Capital; Futu; Tiger Brokers","https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1130/2023113000061.pdf"
"999","Xiaocaiyuan International Holding Ltd.","小菜園國際控股有限公司","Global offering","12/12/2024","101180800","8.5","860.0368","Huatai; UBS","Guoyuan Securities Brokerage; CMB; ABCI; ICBC; Futu","https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1212/2024121200007.pdf"
"1810","Xiaomi Corporation","小米集團控股有限公司","Global offering","25/06/2018","2179585000","22","47950.87","Goldman Sachs; Morgan Stanley; CITIC","Credit Suisse; Deutsche Bank; CICC; ABCI; Bank of China; CCB; CMB; ICBC; BNP Paribas; Futu; Guotai Junan; Bank of America; HSBC; UBS; Zhongtai","https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0625/ltn20180625029.htm"
"9936","Ximei Resources Holding Limited","稀美資源控股有限公司","Global offering","26/02/2020","75000000","2.89","216.75","Cinda International","Sun International Securities; Orient Securities; Nobleseed Securities; Tiger Faith Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0226/2020022600011.pdf"
"1571","Xin Point Holdings Limited","信邦控股有限公司","Global offering","16/06/2017","250000000","3.42","855","BNP Paribas","ABCI; Pacific Foundation Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2017/0616/ltn20170616007.pdf"
"1748","Xin Yuan Enterprises Group Limited","信源企業集團有限公司","Global offering","11/09/2018","100000000","1.76","176","China Industrial Securities","Zhongtai; SPDB; Southwest Securities; ChaoShang Securities; Yicko Securities; China Sky Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0911/ltn20180911007.pdf"
"1755","Xinchengyue Holdings Limited","新城悅控股有限公司","Global offering","24/10/2018","200000000","3.9","780","Huatai","Guotai Junan; Southwest Securities; Orient Securities; BOCOM","https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1024/ltn20181024007.pdf"
"9916","Xingye Wulian Service Group Co. Ltd.","興業物聯服務集團有限公司","Global offering","25/02/2020","100000000","2","200","Zhongtai","BOCOM; Haitong; CM Securities (Hongkong); First Shanghai; Lead Securities; Sheng Yuan Securities; Victory Securities; Emperio Securities And Assets Management","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0225/2020022500017.pdf"
"3603","Xinji Shaxi Group Co., Ltd","新紀沙溪集團股份有限公司","Global offering","25/10/2019","375000000","1.1","412.50000000000006","RaffAello","China Tonghai; China Industrial Securities; Sorrento Securities; I Win Securities; Fortune; Lead Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2019/1025/2019102500015.pdf"
"2699","Xinming China Holdings Limited","新明中國控股有限公司","Global offering","23/06/2015","470000000","2.1","987","CEB","Astrum Capital Management; Jun Yang Securities; SBI; BMI Securities; Innovax","https://www1.hkexnews.hk/listedco/listconews/sehk/2015/0623/ltn20150623065.pdf"
"3868","Xinyi Energy Holdings Limited","信義能源控股有限公司","Global offering","10/12/2018","1880077547","2.42","4549.7876637399995","BNP Paribas","Bank of China; DBS; HSBC; Pacific Foundation Securities; Kingsway","https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1210/ltn20181210007.pdf"
"1895","Xinyuan Property Management Service (Cayman) Ltd.","鑫苑物業服務集團有限公司","Global offering","25/09/2019","125000000","3","375","Orient Capital","Orient Securities; Guotai Junan; CCB; Haitong; BOCOM; CMB; Zhongtai; Yuanyin Securities; Futu; ABCI; Bluemount Securities; Valuable Capital","https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0925/2019092500019.pdf"
"9868","XPeng Inc.","小鵬汽車有限公司","Global offering","25/06/2021","85000000","180","15300","Bank of America","Citi; CITIC; ABCI; Bank of China","https://www1.hkexnews.hk/listedco/listconews/sehk/2021/0625/2021062500039.pdf"
"2392","Xuan Wu Cloud Technology Holdings Limited","玄武云科技控股有限公司","Global offering","24/06/2022","34390500","6.91","237.638355","CMB","Huatai; CITIC; Guotai Junan; Citrus Securities; Livermore Holdings","https://www1.hkexnews.hk/listedco/listconews/sehk/2022/0624/2022062400033.pdf"
"2506","Xunfei Healthcare Technology Co., Ltd.","訊飛醫療科技股份有限公司","Global offering","18/12/2024","7035550","82.8","582.54354","Huatai; GF Securities; CCB","ICBC; SPDB; CMB; ABCI; China Galaxy; Advent Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1218/2024121800019.pdf"
"2473","XXF Group Holdings Limited","喜相逢集團控股有限公司","Global offering","30/10/2023","103125000","1.36","140.25","Quam","CCB; China Galaxy; CMB; Eddid; Fortune; Innovax; Livermore Holdings; Luk Fook Securities; Shenwan Hongyuan; SPDB","https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1030/2023103000013.pdf"
"1585","Yadea Group Holdings Ltd.","雅迪集團控股有限公司","Global offering","09/05/2016","750000000","2.48","1860","China Securities","Huatai; Alliance Capital Partners","https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0509/ltn20160509019.pdf"
"1795","Yadong Group Holdings Limited","亞東集團控股有限公司","Global offering","30/10/2020","150000000","1.08","162","Fortune","Shenwan Hongyuan; Guosen; Aristo Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1030/2020103000065.pdf"
"1480","Yan Tat Group Holdings Limited","恩達集團控股有限公司","Global offering","26/11/2014","60000000","1.25","75","Guotai Junan","Ever-Long Securities; Luk Fook Securities; Telecom Digital Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1126/ltn20141126017.pdf"
"3668","Yancoal Australia Ltd","","Global offering","26/11/2018","59441900","25.84","1535.978696","Morgan Stanley; CMB; Bank of China","Citi; CCB; CEB; Cinda International; Haitong; Zhongtai","https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1126/ltn20181126043.htm"
"6869","Yangtze Optical Fibre and Cable Joint Stock Limited Company","長飛光纖光纜股份有限公司","Global offering","26/11/2014","159870000","10.28","1643.4636","CICC; Goldman Sachs","CCB","https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1126/ltn20141126027.pdf"
"3708","Yat Sing Holdings Limited","日成控股有限公司","Global offering","31/12/2014","279700000","0.6","167.82","TC Capital Asia","Kingston","https://www1.hkexnews.hk/listedco/listconews/sehk/2014/1231/ltn20141231053.pdf"
"1847","YCIH Green High-Performance Concrete Company Limited","雲南建投綠色高性能混凝土股份有限公司","Global offering","21/10/2019","133882000","3.51","469.92582","CICC","","https://www1.hkexnews.hk/listedco/listconews/sehk/2019/1021/2019102100007.pdf"
"1941","Ye Xing Group Holdings Limited","燁星集團控股有限公司","Global offering","28/02/2020","100000000","0.01","","Alliance Capital Partners","Huatai; Haitong; China Tonghai; CMB; CEB; Futu; Glory Sun Securities; Realord Asia Pacific Securities; Alpha International Securities; CRIC Securities; Maxa Capital","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0228/2020022800047.pdf"
"9923","Yeahka Limited","移卡有限公司","Global offering","19/05/2020","","","","CITIC; Nomura; ABCI","Haitong; CMB; ICBC; Futu; China Galaxy","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0519/2020051901060.pdf"
"1662","Yee Hop Holdings Limited","義合控股有限公司","Global offering","08/12/2015","125000000","1.03","128.75","Ping An of China Capital","China Securities; China Investment Securities; Aristo Securities; Sinolink Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1208/ltn20151208029.pdf"
"2209","YesAsia Holdings Limited","喆麗控股有限公司","Global offering","28/06/2021","39540000","3.33","131.6682","United Overseas Bank","Anuenue Securities; CEB; Haitong; ICBC; Soochow; VMS Securities; Maxa Capital; Valuable Capital","https://www1.hkexnews.hk/listedco/listconews/sehk/2021/0628/2021062800027.pdf"
"2306","YH Entertainment Group","乐华娱乐集团","Global offering","24/08/2022","132560000","8.5","1126.76","CMB","Zhongtai; Guotai Junan; Futu; Tiger Brokers; Mouette Securities; Livermore Holdings; Eddid; China Galaxy","https://www1.hkexnews.hk/listedco/listconews/sehk/2022/0824/2022082400017.pdf"
"2596","Yibin City Commercial Bank Co., Ltd.","宜賓市商業銀行股份有限公司","Global offering","30/12/2024","688400000","2.72","1872.4480000000003","CCB; ICBC","Bank of China; CITIC; Zhongtai; CMB; Maxa Capital; Shenwan Hongyuan; CNI Securities Group; Futu","https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1230/2024123000047.pdf"
"1558","YiChang HEC ChangJiang Pharmaceutical Co., Ltd.","宜昌東陽光長江藥業股份有限公司","Global offering","15/12/2015","90132000","18.5","1667.442","CICC","ICBC; CMB; ABCI; CCB; Nomura","https://www1.hkexnews.hk/listedco/listconews/sehk/2015/1215/ltn20151215011.pdf"
"3639","Yida China Holdings Limited","億達中國控股有限公司","Global offering","17/06/2014","580000000","2.9","1682","Deutsche Bank","Citi; Morgan Stanley; CMB; CCB; GF Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2014/0617/ltn20140617037.htm"
"2158","Yidu Tech Inc.","醫渡科技有限公司","Global offering","31/12/2020","156450000","26.3","4114.635","Goldman Sachs","Citi; CMB","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1231/2020123100119.pdf"
"1796","Yield Go Holdings Ltd.","耀高控股有限公司","Global offering","13/12/2018","120000000","1.25","150","Grande Capital","Astrum Capital Management","https://www1.hkexnews.hk/listedco/listconews/sehk/2018/1213/ltn20181213015.pdf"
"1579","Yihai International Holding Ltd.","頤海國際控股有限公司","Global offering","30/06/2016","260000000","3.42","889.2","CICC","Macquarie; DBS; CMB","https://www1.hkexnews.hk/listedco/listconews/sehk/2016/0630/ltn20160630015.pdf"
"1902","Yincheng International Holding Co., Ltd.","銀城國際控股有限公司","Global offering","22/02/2019","","","","ICBC","Haitong; Guotai Junan; ABCI; Silk Road International Capital; BOCOM; Head & Shoulders Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2019/0222/ltn20190222007.pdf"
"1922","Yincheng Life Service CO., Ltd.","銀城生活服務有限公司","Global offering","25/10/2019","66680000","2.28","152.0304","ICBC","Guotai Junan; Huatai; ABCI; Haitong; United Overseas Bank; Victory Securities; Silk Road International Capital","https://www1.hkexnews.hk/listedco/listconews/sehk/2019/1025/2019102500021.pdf"
"2858","Yixin Group Limited","易鑫集團有限公司","Global offering","06/11/2017","878680000","7.7","6765.836","Citi; Credit Suisse","UBS; CMB; CITIC; HSBC; Futu; Sun Securities; Zhongtai","https://www1.hkexnews.hk/listedco/listconews/sehk/2017/1106/ltn20171106011.htm"
"2347","Yoho Group Holdings Limited","友和集團控股有限公司","Global offering","26/05/2022","55000000","2.6","143","CMB","","https://www1.hkexnews.hk/listedco/listconews/sehk/2022/0526/2022052600069.pdf"
"2279","Yonghe Medical Group Co., Ltd.","雍禾醫療集團有限公司","Global offering","01/12/2021","94424000","15.8","1491.8992","Morgan Stanley; CICC","","https://www1.hkexnews.hk/listedco/listconews/sehk/2021/1201/2021120100031.pdf"
"9885","YSB Inc.","藥師幫股份有限公司","Global offering","15/06/2023","15808800","23","363.6024","CICC","CMB; ICBC; ABCI; Fosun; Futu; Tiger Brokers; Valuable Capital; Patrons Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0615/2023061500041.pdf"
"2110","Yue Kan Holdings Limited","結好證券有限公司","Global offering","23/11/2020","556000000","0.27","150.12","Red Sun Capital","Zhong Jia Securities; Aristo Securities; Get Nice Securities; Head & Shoulders Securities; Livermore Holdings","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1123/2020112300034.pdf"
"6626","Yuexiu Services Group Limited","越秀服務集團有限公司","Global offering","16/06/2021","369660000","6.52","2410.1832","ABCI; China Securities; CCB; Yue Xiu","BOCOM; Bank of China; Chong Hing Securities; CICC; CITIC; CMB; Haitong; ICBC; Futu; Livermore Holdings","https://www1.hkexnews.hk/listedco/listconews/sehk/2021/0616/2021061600035.pdf"
"1536","Yuk Wing Group Holdings Limited","煜榮集團控股有限公司","Global offering","30/12/2016","100000000","1.2","120","Octal Capital","Opus Capital; China Securities","https://www1.hkexnews.hk/listedco/listconews/sehk/2016/1230/ltn20161230011.pdf"
"9987","Yum China Holdings, Inc","百勝中國控股有限公司","Global offering","01/09/2020","41910700","468","19614.2076","Goldman Sachs","Citi; CMB; UBS; ABCI; Bank of China; CICC; CITIC; HSBC; ICBC","https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0901/2020090100028.pdf"
"2682","Yun Lee Marine Group Holdings Limited","潤利海事集團控股有限公司","Global offering","28/09/2018","250000000","0.6","150","Messis Capital","Aristo Securities; Guotai Junan; Pacific Foundation Securities; Alpha Financial Group; ChaoShang Securities; Frontpage Capital; Karl-Thomson Securities; Sino Wealth Securities; Karl Thomson Financial Advisory","https://www1.hkexnews.hk/listedco/listconews/sehk/2018/0928/ltn20180928011.pdf"
"2325","Yunkang Group Limited","云康集团有限公司","Global offering","05/05/2022","138188000","7.89","1090.30332","CMB; SPDB","CCB; CRIC Securities; Futu; Blackwell Global Securities; Livermore Holdings","https://www1.hkexnews.hk/listedco/listconews/sehk/2022/0505/2022050500011.pdf"
